Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MARLBOROUGH,0.984562957634,0.984709602186,0.988410904698,0.985903431761,0.986884910942,0.988646344762,0.990422624127,0.987882467772,0.988933841769,0.98743124142,0.986175963051,0.983850853514,0.987602797743,0.987320810168
MERIDEN,0.918757326012,0.925043704712,0.935870551116,0.942793332062,0.935207420997,0.940852055344,0.936118384464,0.934937904779,0.936231907291,0.934822857614,0.927842482632,0.924189624595,0.924153311185,0.93125476078
MIDDLEBURY,0.945702454332,0.948421054427,0.947919335449,0.980166581196,0.971778339807,0.97782728698,0.978625639616,0.976934348491,0.969441648098,0.966029030235,0.975507062083,0.96889209054,0.976535374137,0.971257994286
MIDDLEFIELD,0.974754311246,0.971200870415,0.982549346292,0.974258077982,0.975074632917,0.97181264402,0.96792827223,0.981329494593,0.97542519455,0.976353110298,0.975465060324,0.973241502746,0.976663114019,0.972701915599
MIDDLETOWN,0.967566696928,0.966745608842,0.970884023778,0.970905726329,0.96983928445,0.966002357343,0.96095753162,0.957661290323,0.959051593782,0.959308182077,0.957870789911,0.954047794015,0.956141858341,0.953505025021
MILFORD,0.939731146047,0.947718830445,0.947793401086,0.95421971166,0.951281911709,0.95409943544,0.954752652315,0.952457559501,0.946276278612,0.94494448703,0.950104903874,0.960259098529,0.954890081357,0.953334001582
MONROE,0.976126404827,0.980234028493,0.984453013367,0.989095090612,0.989280894006,0.989521553999,0.986285222436,0.985489033103,0.980665914981,0.979185559594,0.982787207598,0.987942004308,0.985547057267,0.984469803673
MONTVILLE,0.934375839902,0.938882475471,0.945828081288,0.960623533683,0.955663208599,0.957395600676,0.957150047339,0.953437435153,0.958491059091,0.959708548586,0.926417707307,0.955366596649,0.952365447563,0.942426687233
MORRIS,0.975930224879,0.976468563739,0.977987145549,0.981403519385,0.992189021874,0.991347964723,0.987278855424,0.989623259417,0.990344484721,0.987431529822,0.987338562176,0.98367184306,0.986139898776,0.988935673708
NAUGATUCK,0.890568132172,0.893102619177,0.888118192224,0.879663112812,0.882186953955,0.884589334735,0.895738608547,0.885744294294,0.881549718512,0.87260572413,0.866980447765,0.86246418745,0.858660484303,0.847351221033
NEW BRITAIN,0.903778497045,0.902258092586,0.915243769182,0.91259082218,0.911903650997,0.909972087332,0.897394323211,0.899643846458,0.89555265571,0.891977780213,0.890841373794,0.909081995343,0.902436351374,0.898640871428
NEW CANAAN,0.971963862068,0.979519523322,0.983135577294,0.98923558717,0.989991617401,0.986681800411,0.985933096423,0.98444253047,0.985099841219,0.986898993809,0.987868487138,0.986871983874,0.989337793867,0.995790950117
NEW FAIRFIELD,0.98768001708,0.987580406134,0.990794466073,0.989195639134,0.990935512168,0.991852739214,0.988806144031,0.990352257054,0.988490671605,0.988517189553,0.988755222724,0.991628982238,0.993952256786,0.992474799603
NEW HARTFORD,0.962456840776,0.970891530435,0.976156945349,0.979863545964,0.982076177256,0.981878277726,0.976908615304,0.976643862935,0.97506690692,0.977249130923,0.979496289976,0.972188657947,0.971304513894,0.971589252546
NEW HAVEN,0.883801252255,0.912963478503,0.927361632584,0.954072693088,0.965275553486,0.967883200076,0.964198466266,0.962078778964,0.962900896642,0.96153981189,0.95124471824,0.951006291474,0.955766917805,0.9567416035
NEW LONDON,0.904993699437,0.901286489689,0.896330982882,0.899123256539,0.906650639584,0.909872694488,0.956590555895,0.958499454787,0.959445540898,0.966070329307,0.969199195066,0.962156714412,0.963880680448,0.9524336997
NEW MILFORD,0.941589578811,0.942857056458,0.953981324519,0.96122574169,0.961208642967,0.958566596848,0.966385781159,0.967087039391,0.966418399575,0.965764994193,0.967501570809,0.965533083809,0.968450607382,0.976704213555
NEWINGTON,0.976691872435,0.977190033799,0.976807567872,0.979599211564,0.974932218537,0.982579326282,0.982853281527,0.983342820742,0.98487075187,0.98072720805,0.981969758089,0.98786577627,0.985773253252,0.9863155666
NEWTOWN,0.969184616592,0.974152,0.978585705373,0.980329920089,0.984512523614,0.984454699355,0.984817408806,0.985314822268,0.984803549758,0.983144788789,0.978629605154,0.978890202327,0.981977899321,0.98170974502
NORFOLK,0.961971413281,0.957326818082,0.998775301696,0.966614821072,0.967313315767,0.960653594749,0.974327237058,0.968582252183,0.967237683463,0.975482400724,0.969643502153,0.97093459786,0.967630703815,0.971498678193
NORTH BRANFORD,0.971763756408,0.973160564558,0.980032274267,0.98574495839,0.991793668481,0.986434704835,0.978545331027,0.9737914485,0.977539153735,0.972451629939,0.970006024879,0.970442346318,0.968241917091,0.97301766813
NORTH CANAAN,0.951213140502,0.9519292708,0.952023902183,0.958065933928,0.96119575941,0.960606964403,0.953963856128,0.943705846797,0.93732000284,0.93347609184,0.928894613467,0.936544256141,0.934868261098,0.946932069357
NORTH HAVEN,0.919022012681,0.932019116168,0.938081665895,0.937599383813,0.942501536949,0.938111090981,0.951011926622,0.957499516657,0.967681258587,0.964296942123,0.963824697698,0.965009243682,0.970289272587,0.969036562302
NORTH STONINGTON,0.95339286723,0.958644711233,0.966015518776,0.963740094729,0.967917294465,0.971261000763,0.964836645224,0.965903352442,0.97097096573,0.971974481257,0.96197202269,0.962052755454,0.965805387512,0.959666886448
NORWALK,0.968712590132,0.977198666565,0.979401147215,0.982996344215,0.981818604817,0.972599365876,0.977433576651,0.974168725269,0.978188685108,0.976796830492,0.96954022633,0.976210057152,0.976684920683,0.978095311145
NORWICH,0.91805935049,0.91848212175,0.914064111326,0.943334404112,0.945935401737,0.94016650324,0.939934346415,0.931683150861,0.929895273529,0.929179037262,0.934875336005,0.937705498135,0.947559452946,0.94231592318
OLD LYME,0.982384994796,0.975843894268,0.981912918562,0.984557530066,0.98307751653,0.986316646118,0.981878398046,0.977718700694,0.977512033435,0.975614928552,0.975133024815,0.973014788655,0.976897424618,0.977881801213
OLD SAYBROOK,0.968970697372,0.974520543964,0.980828416439,0.982703870256,0.987222875587,0.985292624426,0.986215382936,0.990731919376,0.989342758026,0.988781776991,0.98871150725,0.988724083967,0.986423482085,0.986230740332
ORANGE,0.984027293006,0.985634212313,0.992936883651,0.992544663011,0.993986296844,0.991516091173,0.991352083203,0.989250643033,0.986982749455,0.987713679157,0.986916141248,0.990807752164,0.991082672461,0.991015948245
OXFORD,0.746541463979,0.748195691266,0.776058327432,0.774223393115,0.77206855141,0.82370537921,0.83136349415,0.847140602743,0.856101779111,0.873970583573,0.882053068595,0.890366403633,0.943581454489,0.944235358993
PLAINFIELD,0.921380933179,0.9345877228,0.924841219476,0.939383249231,0.945793456819,0.940107137586,0.932058888243,0.928284211139,0.925441263919,0.926228163414,0.933746449445,0.93829751596,0.938242147892,0.948487196374
PLAINVILLE,0.948289907509,0.958973195786,0.955474496181,0.951317037344,0.955357473282,0.959248272225,0.96069451678,0.957118409394,0.947445843205,0.955552141998,0.947560591635,0.942608603019,0.952562338854,0.947505272391
PLYMOUTH,0.919663724666,0.923343105001,0.928311336492,0.934155102043,0.93978392389,0.933722526385,0.923317836269,0.919378567338,0.918011339796,0.900327678448,0.894681694637,0.901288999678,0.926,
POMFRET,0.97827045687,0.975922087981,0.983497825384,0.987217229652,0.989804070496,0.990536699549,0.987841424357,0.982327228108,0.984478364372,0.978684559492,0.970534002582,0.972875240226,0.973359358623,0.982444892589
PORTLAND,0.942860086085,0.948477205312,0.953015169416,0.968293817855,0.973004921779,0.970104512593,0.968794228673,0.96182693322,0.964292843904,0.967119955059,0.974236960167,0.976054964194,0.971140469032,0.968373465452
PRESTON,0.952491860181,0.957539232032,0.966465002239,0.970914135518,0.976369891587,0.969881553182,0.961563669047,0.961815670107,0.954697705032,0.96612869683,0.973083447886,0.978188874728,0.972681573034,0.961059866321
PROSPECT,0.955081838001,0.957113155029,0.968219699249,0.967018562051,0.968367231712,0.970155202967,0.973603704834,0.97315724976,0.971997692388,0.97524096377,0.977616157346,0.97943926915,0.984280267507,0.985321697031
PUTNAM,0.949947981098,0.954701702114,0.944441563171,0.973446708421,0.973807187861,0.966916109085,0.957872800107,0.950005640231,0.943212720733,0.939289280053,0.938590705746,0.937210499849,0.934260763055,0.927607350206
REDDING,0.950525219937,0.971502427759,0.979856993002,0.981707590421,0.983512358096,0.980743087124,0.989308075011,0.985668391765,0.975400833264,0.956242812813,0.950124016049,0.955659345107,0.950815449765,0.950696167844
RIDGEFIELD,0.971218488688,0.968866431552,0.979274486223,0.978192258763,0.979772480593,0.977269555162,0.9730884513,0.969545862756,0.969025650071,0.964293784421,0.957852910231,0.957820571003,0.965430035464,0.964954352159
ROCKY HILL,0.958193613619,0.956251886372,0.948615070164,0.963967075844,0.981028934803,0.991147989829,0.989767812248,0.988690860204,0.988571790471,0.985747768162,0.983199139358,0.985258752477,0.984549002643,0.989515930317
ROXBURY,0.992130754135,0.9946454959,0.994798387208,0.993985978394,0.993042040991,0.995582137574,0.991300894552,0.990527461128,0.990282509197,0.985455709352,0.984874223249,0.988364219151,0.989724541113,0.992854577148
SALEM,0.976928340136,0.981405193576,0.982013975118,0.984258320355,0.982509783342,0.977282188704,0.977031677314,0.970192503027,0.967266069089,0.963410359547,0.962148120616,0.968303286095,0.967420153454,0.972141139607
SALISBURY,0.964249717249,0.962256428432,0.965340767167,0.967335680128,0.967778467022,0.978872395234,0.985118913204,0.980149950254,0.978365321793,0.981098043461,0.985040526396,0.986703142599,0.989053159238,0.987995451413
SCOTLAND,0.921689569959,0.902156746322,0.917574265351,0.91092423026,0.913996712212,0.913772294994,0.908737562409,0.904317261213,0.903794806374,0.961139309775,0.953074522026,0.95350017095,0.951879908297,0.964800093647
SEYMOUR,0.964174739703,0.968788179999,0.971669411104,0.973548326569,0.96987829848,0.967890206477,0.969690411033,0.961584004865,0.956778792417,0.955064920028,0.953202094654,0.957734998076,0.955438280182,0.958015388322
SHARON,0.955164423012,0.967118547572,0.968917715,0.961352630096,0.96662361733,0.965770063396,0.957151820926,0.95284272749,0.95739682162,0.949863583209,0.948624007679,0.933625889013,0.941997679884,0.93960936604
SHELTON,0.979338821293,0.980614493402,0.980918679887,0.985760644916,0.986921284775,0.985627605466,0.984595334454,0.982733376734,0.979193427265,0.978281444196,0.975762226178,0.975573509055,0.976030821113,0.972547715157
SHERMAN,0.995959522529,0.994582209014,0.992389405052,0.996174537247,0.997138735791,0.991642568413,0.993377196562,0.993750061913,0.990307224625,0.992736696473,0.989539219944,0.990215395357,0.98954436115,0.99007113802
SIMSBURY,0.982831513294,0.982936885834,0.986222099791,0.990051063706,0.989644771258,0.989294359411,0.988941581977,0.989743175715,0.988273448674,0.98887308196,0.98959056777,0.990659717803,0.991088984352,0.99012701245
SOMERS,0.968676227142,0.965925910947,0.961082581076,0.959381735103,0.970243176553,0.97499178244,0.978586118117,0.983029806194,0.983714379124,0.980594931782,0.979792249054,0.97868843293,0.976852906898,0.983699802342
